Product_Weight,Product_Allocated_Area,Product_MRP,Store_Establishment_Year,Product_Id,Product_Sugar_Content,Product_Type,Store_Id,Store_Size,Store_Location_City_Type,Store_Type
13.13,0.033,163.4,2009,FD1996,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
18.18,0.025,145.56,1999,FD5564,Regular,Meat,OUT003,Medium,Tier 1,Departmental Store
16.65,0.018,148.38,1999,FD6322,Low Sugar,Meat,OUT003,Medium,Tier 1,Departmental Store
11.03,0.058,155.66,2009,FD6991,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.88,0.138,106.07,2009,FD8026,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.68,0.041,137.98,2009,FD5161,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
12.02,0.133,172.95,2009,NC5198,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
11.49,0.013,169.3,2009,FD2048,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.14,0.026,185.08,1999,FD6173,Low Sugar,Canned,OUT003,Medium,Tier 1,Departmental Store
11.93,0.032,148.77,2009,FD4948,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
10.4,0.029,135.2,2009,FD1921,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
7.91,0.033,152.02,1987,FD2509,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
10.34,0.05,110.02,1998,FD2089,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
10.91,0.094,97.7,1998,DR7982,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart
12.95,0.027,168.21,1998,FD167,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart
13.71,0.104,172.2,1999,NC885,No Sugar,Health and Hygiene,OUT003,Medium,Tier 1,Departmental Store
14.28,0.006,210.04,1999,FD3475,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
15.16,0.13,132.89,2009,FD2267,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
16.66,0.119,168.63,1987,NC888,No Sugar,Others,OUT001,High,Tier 2,Supermarket Type1
14.35,0.037,241.63,1999,NC935,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
12.85,0.038,124.41,2009,FD1316,Low Sugar,Seafood,OUT004,Medium,Tier 2,Supermarket Type2
11.73,0.14,177.42,2009,NC4189,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
11.95,0.081,154.0,2009,FD793,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
13.87,0.109,110.88,2009,FD2186,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
15.04,0.04,131.2,2009,FD6909,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.87,0.076,170.59,1999,FD7269,Regular,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
11.66,0.027,140.56,2009,DR5252,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
13.23,0.041,196.9,1987,NC4215,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
13.57,0.085,173.01,1987,FD4726,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
17.17,0.042,130.83,1987,FD2336,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
15.02,0.072,174.62,1998,NC490,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
13.1,0.049,170.78,1987,FD3414,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
12.65,0.104,124.21,2009,FD2666,Low Sugar,Breakfast,OUT004,Medium,Tier 2,Supermarket Type2
15.17,0.092,182.35,1987,FD6604,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1
10.72,0.006,143.19,2009,FD6354,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.65,0.084,169.04,2009,FD4248,Regular,Breakfast,OUT004,Medium,Tier 2,Supermarket Type2
9.63,0.03,101.46,1998,NC3838,No Sugar,Others,OUT002,Small,Tier 3,Food Mart
11.73,0.017,104.99,1987,FD7836,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
9.74,0.07,143.67,2009,FD1395,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
14.65,0.037,167.96,1999,NC7538,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
14.95,0.04,183.23,1987,FD3783,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
14.59,0.183,161.64,1987,DR2863,Low Sugar,Hard Drinks,OUT001,High,Tier 2,Supermarket Type1
14.32,0.046,159.7,1987,FD5294,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1
12.98,0.007,194.72,1987,NC573,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
15.5,0.039,169.75,1987,FD8309,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
17.36,0.024,208.6,1999,FD6654,Low Sugar,Breads,OUT003,Medium,Tier 1,Departmental Store
16.13,0.042,206.83,1999,FD1060,Low Sugar,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
12.31,0.068,144.44,2009,FD7906,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.47,0.023,146.44,2009,FD5552,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.37,0.083,166.94,2009,FD2879,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
9.58,0.136,123.6,1998,FD7762,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
11.15,0.035,204.67,1987,NC424,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
13.31,0.011,148.87,2009,DR3915,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
11.86,0.057,142.51,2009,NC7300,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.81,0.035,117.24,2009,FD1506,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.71,0.025,157.29,1987,NC5417,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
16.74,0.076,161.51,1987,DR5301,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
12.29,0.012,165.69,2009,FD5550,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.52,0.121,130.14,2009,FD6234,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
16.45,0.021,199.29,1999,FD6755,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
12.33,0.063,158.14,2009,FD675,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
10.33,0.042,140.23,2009,NC6716,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
10.49,0.089,140.01,2009,FD3946,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
12.24,0.088,192.26,1999,FD7890,Regular,Meat,OUT003,Medium,Tier 1,Departmental Store
12.09,0.029,194.25,1999,FD843,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
15.74,0.061,155.21,1999,FD7366,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
11.12,0.111,97.35,1998,FD5102,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
11.52,0.046,145.66,2009,FD2647,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.25,0.094,108.07,2009,FD6995,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.49,0.048,106.09,1987,FD3687,Regular,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
12.36,0.188,152.56,2009,FD2771,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.54,0.08,137.17,2009,FD2116,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
16.66,0.038,162.77,1987,FD2535,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
7.82,0.036,102.18,1998,DR2126,reg,Hard Drinks,OUT002,Small,Tier 3,Food Mart
13.81,0.05,168.59,1987,DR683,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
9.12,0.036,106.5,1998,FD3308,Regular,Frozen Foods,OUT002,Small,Tier 3,Food Mart
10.18,0.052,138.71,2009,FD3969,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.87,0.122,130.32,2009,FD1851,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.15,0.189,154.86,2009,FD707,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
13.56,0.062,135.41,2009,FD8329,Regular,Seafood,OUT004,Medium,Tier 2,Supermarket Type2
14.09,0.019,137.41,2009,DR2055,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
8.71,0.04,98.57,1998,FD6550,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
10.4,0.066,90.22,1998,FD1329,Regular,Canned,OUT002,Small,Tier 3,Food Mart
14.45,0.041,123.66,2009,FD989,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
9.02,0.072,103.58,1998,FD3793,Low Sugar,Canned,OUT002,Small,Tier 3,Food Mart
12.59,0.017,140.5,1999,FD56,Low Sugar,Breakfast,OUT003,Medium,Tier 1,Departmental Store
12.43,0.128,135.64,2009,FD8125,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
10.71,0.009,133.26,2009,FD1515,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
7.79,0.036,101.68,1998,FD1418,Regular,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
10.93,0.107,131.5,2009,FD7050,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.4,0.089,187.93,1987,FD5866,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
11.51,0.069,163.1,2009,FD7286,Regular,Seafood,OUT004,Medium,Tier 2,Supermarket Type2
11.09,0.062,132.55,2009,FD6046,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
14.35,0.064,194.49,1987,FD4780,Regular,Canned,OUT001,High,Tier 2,Supermarket Type1
11.41,0.019,134.69,2009,FD7194,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.92,0.036,188.87,1987,NC6300,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
15.69,0.12,161.41,1999,FD2623,Low Sugar,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
12.73,0.104,149.62,2009,NC3421,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.61,0.038,189.27,1987,FD616,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
16.16,0.113,110.2,2009,FD8676,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.72,0.03,99.41,1998,FD6237,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
13.32,0.046,111.12,2009,DR4163,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
11.76,0.091,132.54,2009,NC704,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
13.51,0.018,186.06,1999,FD4087,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
11.95,0.039,137.32,1999,FD505,Regular,Starchy Foods,OUT003,Medium,Tier 1,Departmental Store
15.87,0.106,213.28,1999,FD5762,Low Sugar,Meat,OUT003,Medium,Tier 1,Departmental Store
8.41,0.09,159.61,1999,FD174,Low Sugar,Canned,OUT003,Medium,Tier 1,Departmental Store
15.59,0.019,187.02,1987,FD7539,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1
13.17,0.017,208.86,1987,FD7927,Regular,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
13.53,0.038,130.74,2009,FD6538,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
15.49,0.018,173.1,1987,FD5854,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
12.0,0.068,106.16,1987,NC3961,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
10.8,0.085,124.11,2009,FD4629,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.25,0.053,170.39,1999,FD5945,Regular,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
13.88,0.023,116.7,2009,NC847,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
10.71,0.073,142.14,2009,NC574,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
10.89,0.082,147.95,2009,FD8513,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
11.42,0.16,160.7,2009,FD3112,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.06,0.041,82.53,1987,NC4448,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
12.38,0.015,146.22,2009,FD1178,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
12.38,0.056,161.95,2009,FD3919,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.56,0.114,137.97,2009,FD7044,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
9.8,0.085,114.01,1998,FD7206,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
11.15,0.107,167.36,2009,FD2540,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.45,0.075,130.66,2009,FD1926,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.33,0.136,102.39,2009,FD8090,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.46,0.012,140.34,2009,FD7257,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
9.32,0.011,108.34,1998,FD5454,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
11.88,0.16,128.15,2009,FD6370,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
10.97,0.016,138.24,2009,FD6181,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
12.82,0.055,115.68,2009,DR2032,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
10.66,0.1,160.32,2009,FD8280,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.41,0.125,141.15,2009,FD7463,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.62,0.038,155.09,2009,FD2365,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.06,0.142,161.89,2009,FD2176,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.36,0.094,142.11,2009,FD486,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
9.81,0.045,176.97,2009,FD1152,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.97,0.034,213.63,1999,FD5747,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
13.2,0.028,141.04,2009,NC3496,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
13.53,0.11,160.24,2009,FD601,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
7.26,0.071,120.44,1998,FD4191,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
12.57,0.082,129.55,2009,FD6927,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
11.96,0.022,172.86,2009,FD3119,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.86,0.07,157.62,1987,NC7941,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
14.09,0.097,206.9,1999,FD6076,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
12.89,0.026,152.4,1998,DR3,Low Sugar,Hard Drinks,OUT002,Small,Tier 3,Food Mart
16.53,0.156,177.12,1999,FD7605,Low Sugar,Meat,OUT003,Medium,Tier 1,Departmental Store
14.46,0.075,158.71,1987,FD3669,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
14.31,0.033,151.97,2009,NC4183,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
13.2,0.056,157.43,2009,DR7640,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
13.22,0.031,150.63,2009,FD3002,reg,Canned,OUT004,Medium,Tier 2,Supermarket Type2
13.78,0.102,193.91,1987,FD7785,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
11.74,0.026,125.81,2009,FD4822,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
12.78,0.058,148.44,2009,FD2149,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.64,0.133,191.75,1987,FD740,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
10.62,0.061,116.5,1987,FD3377,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
14.27,0.04,141.2,2009,FD6268,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
11.7,0.019,189.55,1987,FD1949,Low Sugar,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
14.66,0.093,122.03,2009,FD4798,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.71,0.15,183.32,1999,DR1427,Low Sugar,Soft Drinks,OUT003,Medium,Tier 1,Departmental Store
16.89,0.126,186.78,1999,FD4216,Regular,Dairy,OUT003,Medium,Tier 1,Departmental Store
16.8,0.033,176.82,1999,FD7654,Regular,Breakfast,OUT003,Medium,Tier 1,Departmental Store
17.79,0.119,95.09,2009,FD3771,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.53,0.113,139.39,2009,NC7029,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
17.97,0.049,204.44,1999,DR3159,Low Sugar,Hard Drinks,OUT003,Medium,Tier 1,Departmental Store
13.75,0.033,121.15,2009,FD6617,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
16.24,0.026,153.0,1999,DR7719,Low Sugar,Soft Drinks,OUT003,Medium,Tier 1,Departmental Store
12.55,0.174,140.04,2009,NC1516,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
12.08,0.177,152.73,2009,NC5218,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
8.35,0.185,136.18,1998,NC810,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
15.62,0.021,230.65,1999,NC7003,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
16.67,0.089,182.92,1999,FD1210,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
11.92,0.021,120.9,2009,FD3197,Regular,Breads,OUT004,Medium,Tier 2,Supermarket Type2
9.94,0.029,116.89,1998,FD3902,Low Sugar,Canned,OUT002,Small,Tier 3,Food Mart
13.89,0.064,123.74,2009,DR4561,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.39,0.021,118.51,2009,NC6701,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
7.02,0.066,101.02,1998,FD5053,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
12.79,0.045,161.31,2009,FD4090,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.12,0.041,156.9,2009,NC596,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
12.56,0.032,135.83,2009,FD5711,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.22,0.157,115.95,2009,NC1199,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
14.16,0.01,139.42,2009,FD7865,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.61,0.035,96.42,1998,NC2187,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
16.71,0.154,157.73,1999,FD136,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
13.67,0.119,164.43,1987,FD6068,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1
14.06,0.056,209.76,1999,FD8716,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
11.37,0.07,137.1,2009,FD6080,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.27,0.066,184.35,1999,FD6006,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
13.0,0.03,128.38,2009,FD1485,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
11.72,0.054,121.49,2009,FD1998,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
9.72,0.013,121.49,1998,FD5545,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart
15.57,0.021,188.4,1999,FD6713,Low Sugar,Breakfast,OUT003,Medium,Tier 1,Departmental Store
17.29,0.018,183.51,1999,FD1567,Low Sugar,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
14.45,0.017,175.47,1999,NC526,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
15.51,0.123,162.52,1999,FD2405,Low Sugar,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
14.39,0.047,158.65,1987,FD382,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
13.2,0.008,171.82,1987,FD6760,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
12.31,0.129,105.99,2009,NC1667,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
15.27,0.015,178.72,1998,FD78,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
10.5,0.083,116.64,1999,FD590,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
13.2,0.125,150.37,2009,FD5772,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.29,0.133,170.93,2009,NC7017,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
12.74,0.039,148.4,2009,FD7341,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
11.18,0.046,102.45,1998,FD3469,Regular,Starchy Foods,OUT002,Small,Tier 3,Food Mart
10.73,0.053,113.31,1987,FD3303,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
9.5,0.01,111.24,1998,FD4462,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
15.61,0.044,172.4,1987,FD7665,Regular,Canned,OUT001,High,Tier 2,Supermarket Type1
13.84,0.28,113.31,2009,FD8221,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
12.47,0.053,173.88,2009,FD4389,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
12.56,0.023,134.11,2009,FD2966,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
13.39,0.175,160.31,2009,NC5580,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
11.97,0.022,111.78,2009,FD3983,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
11.18,0.093,137.91,2009,FD723,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
15.16,0.046,145.42,2009,NC6660,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
10.82,0.057,154.82,2009,FD4657,Low Sugar,Breakfast,OUT004,Medium,Tier 2,Supermarket Type2
9.48,0.043,102.74,1998,NC4306,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
11.9,0.142,100.77,1987,NC4570,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
12.89,0.047,198.96,1987,DR5206,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
16.39,0.078,183.04,1999,FD8664,Low Sugar,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
9.24,0.045,130.95,1987,FD7207,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
9.92,0.141,94.98,1998,NC6316,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
9.85,0.044,96.8,1998,FD8311,Regular,Meat,OUT002,Small,Tier 3,Food Mart
9.08,0.032,150.59,2009,FD5571,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.52,0.024,160.88,2009,FD6525,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.37,0.038,129.99,2009,NC746,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.44,0.142,150.33,2009,DR2522,reg,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
11.43,0.108,141.98,2009,FD1625,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
9.79,0.088,176.71,2009,NC7910,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
15.48,0.057,148.8,1987,FD7167,Regular,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
14.63,0.066,135.4,2009,FD7409,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.34,0.047,199.55,1987,NC6619,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
14.58,0.054,139.7,2009,FD1264,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.12,0.039,152.58,2009,NC1946,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
13.16,0.019,160.93,2009,FD7209,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
13.12,0.029,142.39,2009,FD7592,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
12.72,0.053,147.1,2009,FD8712,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.04,0.022,147.49,2009,FD1699,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.01,0.016,131.45,2009,FD8702,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
16.6,0.123,199.63,1999,FD4532,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
11.37,0.079,108.22,1987,FD3553,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
9.4,0.067,133.71,1987,FD1244,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
11.39,0.026,118.84,2009,FD7176,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
11.54,0.032,117.75,2009,FD307,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.96,0.062,250.14,1999,FD6116,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
13.54,0.093,113.6,2009,FD5653,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
13.9,0.056,151.03,2009,FD8650,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
10.68,0.017,96.41,1998,FD3549,Low Sugar,Canned,OUT002,Small,Tier 3,Food Mart
16.51,0.075,129.85,2009,DR5085,Regular,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
16.29,0.184,217.94,1999,FD1368,reg,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
10.06,0.031,134.53,2009,FD8050,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.08,0.027,155.88,2009,FD4865,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
