Product_Weight,Product_Allocated_Area,Product_MRP,Store_Establishment_Year,Product_Id,Product_Sugar_Content,Product_Type,Store_Id,Store_Size,Store_Location_City_Type,Store_Type
11.01,0.007,150.01,2009,NC5752,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
14.19,0.235,169.51,1999,FD6982,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
15.1,0.012,163.27,1999,FD5859,Regular,Dairy,OUT003,Medium,Tier 1,Departmental Store
10.68,0.033,72.37,1987,FD193,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
13.66,0.018,195.78,1987,FD3178,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
10.45,0.019,141.04,2009,FD1296,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.3,0.064,112.68,2009,NC3861,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
14.58,0.052,136.64,2009,FD6709,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.58,0.051,90.16,2009,NC6308,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
15.96,0.08,176.87,1987,NC3527,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
12.59,0.058,126.91,2009,FD5312,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
11.61,0.127,113.3,2009,FD6461,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.51,0.132,155.12,2009,FD2105,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.96,0.01,132.21,2009,FD3932,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
15.6,0.178,194.87,1999,DR6479,Low Sugar,Soft Drinks,OUT003,Medium,Tier 1,Departmental Store
14.21,0.112,176.33,1999,NC5088,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
13.83,0.044,181.91,1999,FD8054,Regular,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
10.78,0.128,170.3,2009,FD5328,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.61,0.059,112.22,2009,FD1891,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
12.31,0.125,190.94,1999,FD8194,Regular,Dairy,OUT003,Medium,Tier 1,Departmental Store
11.29,0.096,144.37,2009,FD7575,Regular,Meat,OUT004,Medium,Tier 2,Supermarket Type2
16.26,0.025,188.82,1999,FD5734,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
15.0,0.056,157.07,1987,NC1905,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
13.07,0.059,162.75,2009,FD5503,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.58,0.081,155.59,1987,FD4598,Regular,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
9.69,0.027,51.9,1998,FD6089,Regular,Snack Foods,OUT002,Small,Tier 3,Food Mart
11.32,0.04,170.2,2009,FD1076,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.58,0.039,221.72,1999,FD1171,Regular,Meat,OUT003,Medium,Tier 1,Departmental Store
10.22,0.175,136.32,2009,DR6024,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.91,0.106,130.02,2009,FD4536,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.97,0.024,139.41,2009,FD7724,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.38,0.056,129.89,2009,FD936,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.51,0.066,131.78,2009,FD6468,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
17.87,0.033,207.66,1999,DR1681,Low Sugar,Soft Drinks,OUT003,Medium,Tier 1,Departmental Store
9.96,0.064,156.4,2009,FD6726,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.17,0.143,109.71,2009,DR5587,Regular,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
18.32,0.057,164.13,1999,FD6775,Low Sugar,Seafood,OUT003,Medium,Tier 1,Departmental Store
12.95,0.057,148.26,2009,FD3284,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.45,0.142,123.7,2009,FD3526,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
17.03,0.021,141.13,1999,FD3953,Regular,Dairy,OUT003,Medium,Tier 1,Departmental Store
9.64,0.057,110.49,1998,FD8747,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
10.76,0.126,152.18,2009,NC8022,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
14.16,0.044,169.39,1999,FD2900,Low Sugar,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
13.8,0.081,139.15,2009,FD2948,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.23,0.034,174.74,1987,NC4617,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
8.72,0.132,137.37,1987,FD6282,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
11.58,0.045,117.86,2009,FD519,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
14.68,0.037,176.06,1987,FD3721,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
10.92,0.035,178.53,2009,NC1459,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
8.71,0.046,134.83,1987,FD6626,Regular,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
11.85,0.03,128.03,2009,DR5346,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
15.53,0.022,168.86,1987,FD1146,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
12.89,0.064,192.2,1999,FD38,Regular,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
13.9,0.035,168.12,1987,FD4032,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
13.39,0.071,96.03,2009,NC8511,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
11.95,0.036,126.09,2009,DR591,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
18.83,0.094,188.87,1999,FD4413,Regular,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
12.68,0.021,129.01,2009,FD7525,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.48,0.121,135.07,2009,FD6345,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.13,0.014,131.47,1999,FD68,Regular,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
9.91,0.038,68.04,1998,NC2079,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
11.78,0.047,153.89,2009,DR3291,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.61,0.052,142.08,2009,FD7467,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
15.58,0.052,182.11,1987,DR7481,reg,Hard Drinks,OUT001,High,Tier 2,Supermarket Type1
14.67,0.095,123.96,2009,FD6111,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
10.61,0.196,154.17,2009,NC5237,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
16.42,0.052,159.07,1987,FD1189,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
14.29,0.086,173.39,1999,FD5115,Regular,Breads,OUT003,Medium,Tier 1,Departmental Store
16.28,0.047,136.19,1987,FD3798,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
12.94,0.133,156.64,2009,FD4038,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.82,0.013,190.68,1987,DR5848,Low Sugar,Hard Drinks,OUT001,High,Tier 2,Supermarket Type1
11.27,0.048,166.42,2009,FD1832,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.78,0.126,168.68,2009,NC8086,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
15.51,0.052,178.74,1987,FD2063,Regular,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
15.73,0.171,137.01,2009,FD8605,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.0,0.126,150.89,2009,FD2,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
9.2,0.061,110.7,1998,FD4926,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
9.33,0.056,136.9,1987,FD7371,Low Sugar,Breads,OUT001,High,Tier 2,Supermarket Type1
14.51,0.038,148.51,2009,NC2696,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
18.13,0.168,175.09,1999,NC3594,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
14.52,0.029,152.44,2009,NC4725,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
12.96,0.071,102.52,2009,NC2411,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
12.75,0.086,139.62,2009,NC7923,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
13.28,0.071,127.34,2009,DR4986,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
11.44,0.088,121.42,2009,FD893,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.66,0.046,156.04,2009,FD3352,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.71,0.023,136.46,2009,FD4125,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.38,0.025,145.21,2009,FD7688,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
17.34,0.122,185.81,1999,NC6492,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
9.46,0.049,140.28,2009,NC7469,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
11.36,0.013,169.53,2009,FD3060,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
14.2,0.113,152.24,2009,FD491,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.85,0.104,216.4,1999,FD1872,Low Sugar,Frozen Foods,OUT003,Medium,Tier 1,Departmental Store
13.89,0.104,173.64,1999,FD1480,Low Sugar,Canned,OUT003,Medium,Tier 1,Departmental Store
12.01,0.032,147.05,2009,FD1302,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
10.55,0.039,113.22,1998,FD5963,Regular,Frozen Foods,OUT002,Small,Tier 3,Food Mart
11.54,0.03,177.65,2009,FD4451,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.83,0.079,169.12,2009,FD2641,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
12.64,0.019,165.51,2009,FD7740,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.42,0.031,116.53,2009,NC7960,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
10.49,0.142,136.7,2009,FD7010,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
14.57,0.014,103.73,2009,FD7543,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
11.05,0.167,103.52,1998,NC4355,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
11.56,0.179,152.18,2009,DR5919,Low Sugar,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
7.16,0.025,118.89,1998,DR7861,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart
11.57,0.076,184.69,2009,FD1161,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
14.2,0.072,166.09,1987,FD3267,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
14.57,0.036,117.44,2009,DR8598,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.24,0.151,121.0,2009,FD1342,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
11.63,0.074,114.86,2009,FD6934,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
8.18,0.065,110.71,1998,FD7998,Regular,Canned,OUT002,Small,Tier 3,Food Mart
14.9,0.083,152.82,1987,DR3521,Low Sugar,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
12.66,0.035,128.72,2009,FD944,reg,Seafood,OUT004,Medium,Tier 2,Supermarket Type2
12.21,0.045,182.01,1987,FD5939,Regular,Starchy Foods,OUT001,High,Tier 2,Supermarket Type1
11.6,0.039,167.31,2009,FD2475,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.17,0.019,154.26,1987,DR2090,Regular,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
14.8,0.067,170.45,1999,FD5943,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
11.11,0.016,168.41,2009,FD3114,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
9.61,0.015,119.13,1998,FD5242,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
11.75,0.042,188.18,1999,NC356,No Sugar,Health and Hygiene,OUT003,Medium,Tier 1,Departmental Store
12.79,0.129,158.23,2009,FD8621,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.18,0.12,103.29,1987,FD4681,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
12.68,0.034,121.0,2009,FD4357,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
13.84,0.024,125.06,2009,FD5527,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.38,0.112,164.34,2009,FD2728,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.38,0.151,130.51,2009,FD4358,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.68,0.168,115.47,2009,NC3356,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
9.49,0.01,109.57,1998,FD3986,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
11.7,0.108,127.24,2009,DR496,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
16.36,0.103,142.17,1987,FD3920,Regular,Frozen Foods,OUT001,High,Tier 2,Supermarket Type1
12.81,0.144,166.58,2009,FD7192,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
11.28,0.054,87.69,1998,DR6985,Regular,Soft Drinks,OUT002,Small,Tier 3,Food Mart
10.49,0.074,122.71,1987,FD3559,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1
11.9,0.172,97.08,1998,FD6074,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
12.03,0.019,182.31,1987,NC8488,No Sugar,Household,OUT001,High,Tier 2,Supermarket Type1
11.62,0.055,156.79,2009,FD1057,Regular,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.9,0.036,97.93,2009,FD8209,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
9.41,0.011,108.39,1998,FD4557,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
13.56,0.076,143.3,2009,FD4197,Regular,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
9.92,0.047,96.75,1987,FD141,Low Sugar,Dairy,OUT001,High,Tier 2,Supermarket Type1
10.94,0.16,138.26,2009,FD4569,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
14.23,0.228,154.62,2009,NC3354,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
12.61,0.039,165.19,2009,NC6060,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
11.76,0.128,132.95,2009,DR7855,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
12.61,0.045,154.08,2009,FD839,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.26,0.057,210.59,1999,FD7173,Regular,Dairy,OUT003,Medium,Tier 1,Departmental Store
14.84,0.076,176.91,1987,FD5791,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
13.44,0.021,157.43,2009,FD951,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.09,0.011,140.59,2009,FD6885,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.07,0.053,159.7,1987,FD2561,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1
11.2,0.083,117.24,2009,NC1457,No Sugar,Household,OUT004,Medium,Tier 2,Supermarket Type2
11.47,0.083,122.24,2009,NC6601,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
15.27,0.024,181.18,1987,FD6069,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
11.59,0.091,145.79,2009,FD5746,reg,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
12.9,0.061,156.48,1999,NC361,No Sugar,Health and Hygiene,OUT003,Medium,Tier 1,Departmental Store
12.19,0.026,106.44,2009,FD1138,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.28,0.026,154.38,2009,FD1059,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.85,0.074,136.43,2009,FD1835,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.33,0.035,168.63,2009,FD3217,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.06,0.058,131.64,2009,FD6356,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
11.95,0.122,155.01,2009,FD6185,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
13.01,0.122,138.08,2009,FD745,Low Sugar,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
12.55,0.186,156.55,2009,FD6205,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
12.05,0.05,170.25,2009,FD8732,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.17,0.043,119.91,2009,FD8333,Low Sugar,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
14.26,0.036,169.03,1999,FD934,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
14.87,0.154,151.9,1987,FD7249,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
11.39,0.064,124.5,2009,FD1901,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.02,0.022,119.78,1987,FD1386,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
10.92,0.295,157.14,2009,FD6279,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
10.78,0.037,144.32,2009,FD2824,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
13.9,0.039,175.35,1999,FD8666,Regular,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
13.89,0.044,151.6,2009,DR4704,Regular,Hard Drinks,OUT004,Medium,Tier 2,Supermarket Type2
13.24,0.121,169.93,1987,FD7215,Low Sugar,Snack Foods,OUT001,High,Tier 2,Supermarket Type1
16.62,0.017,179.67,1999,FD7613,Regular,Dairy,OUT003,Medium,Tier 1,Departmental Store
15.03,0.035,147.59,1987,DR8447,Regular,Hard Drinks,OUT001,High,Tier 2,Supermarket Type1
7.0,0.081,142.49,1998,FD3090,Low Sugar,Breads,OUT002,Small,Tier 3,Food Mart
12.87,0.029,160.47,2009,FD634,Low Sugar,Breads,OUT004,Medium,Tier 2,Supermarket Type2
17.45,0.036,156.65,1999,FD1519,Regular,Snack Foods,OUT003,Medium,Tier 1,Departmental Store
12.31,0.012,137.8,2009,FD6724,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
10.62,0.096,117.65,1987,FD2939,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
13.19,0.048,145.62,2009,FD8274,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
15.4,0.027,204.46,1999,FD1340,Low Sugar,Canned,OUT003,Medium,Tier 1,Departmental Store
13.08,0.049,116.28,2009,FD846,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
11.41,0.143,184.03,2009,FD163,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
14.8,0.154,161.76,1999,NC1971,No Sugar,Household,OUT003,Medium,Tier 1,Departmental Store
13.15,0.012,167.99,2009,FD2884,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
16.56,0.091,173.26,1999,FD6714,Low Sugar,Starchy Foods,OUT003,Medium,Tier 1,Departmental Store
13.08,0.085,150.7,2009,FD5031,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
15.34,0.029,188.03,1987,FD3413,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1
15.72,0.067,175.09,1987,FD8189,Low Sugar,Starchy Foods,OUT001,High,Tier 2,Supermarket Type1
12.48,0.076,179.08,1987,FD7161,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1
11.86,0.123,111.41,2009,FD6283,Regular,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.39,0.097,147.12,2009,FD5801,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
7.03,0.172,99.01,1998,FD3784,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
14.44,0.027,184.72,1987,FD4739,Regular,Meat,OUT001,High,Tier 2,Supermarket Type1
13.61,0.097,108.82,2009,FD6983,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
17.74,0.019,201.59,1999,FD8218,Regular,Baking Goods,OUT003,Medium,Tier 1,Departmental Store
13.36,0.116,165.89,2009,FD5822,Regular,Baking Goods,OUT004,Medium,Tier 2,Supermarket Type2
14.17,0.038,125.58,2009,FD7950,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
11.47,0.096,145.6,2009,NC7715,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2
10.32,0.009,165.42,2009,FD7840,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
7.73,0.025,116.23,1998,NC5733,No Sugar,Health and Hygiene,OUT002,Small,Tier 3,Food Mart
8.34,0.069,124.99,1998,FD5482,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart
15.93,0.102,202.92,1999,FD2792,reg,Seafood,OUT003,Medium,Tier 1,Departmental Store
13.52,0.056,153.45,2009,FD4582,Regular,Breads,OUT004,Medium,Tier 2,Supermarket Type2
13.1,0.128,160.19,2009,FD1250,Regular,Dairy,OUT004,Medium,Tier 2,Supermarket Type2
10.92,0.051,116.75,1987,FD8587,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1
10.87,0.027,132.68,2009,FD8425,Regular,Breads,OUT004,Medium,Tier 2,Supermarket Type2
13.33,0.147,154.99,2009,DR8047,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
11.32,0.122,105.18,1998,DR2056,Low Sugar,Soft Drinks,OUT002,Small,Tier 3,Food Mart
8.95,0.059,116.97,1998,NC5883,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
9.83,0.124,157.1,2009,FD7697,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
10.06,0.01,67.3,1998,FD8416,Low Sugar,Fruits and Vegetables,OUT002,Small,Tier 3,Food Mart
12.13,0.034,100.6,1987,DR6690,Regular,Soft Drinks,OUT001,High,Tier 2,Supermarket Type1
18.19,0.01,175.59,1999,FD525,Low Sugar,Fruits and Vegetables,OUT003,Medium,Tier 1,Departmental Store
10.42,0.034,123.46,1987,NC6245,No Sugar,Health and Hygiene,OUT001,High,Tier 2,Supermarket Type1
13.64,0.12,186.28,1999,FD1622,Low Sugar,Starchy Foods,OUT003,Medium,Tier 1,Departmental Store
15.48,0.098,138.1,2009,FD7649,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.23,0.179,94.2,1998,NC5667,No Sugar,Household,OUT002,Small,Tier 3,Food Mart
9.84,0.043,138.63,2009,FD6460,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.27,0.081,144.17,2009,FD6278,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
7.92,0.027,134.91,1998,FD8528,Low Sugar,Meat,OUT002,Small,Tier 3,Food Mart
11.08,0.047,195.09,1987,FD6170,Low Sugar,Baking Goods,OUT001,High,Tier 2,Supermarket Type1
12.73,0.099,125.94,2009,FD7080,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
12.86,0.149,164.67,2009,FD7962,Low Sugar,Frozen Foods,OUT004,Medium,Tier 2,Supermarket Type2
8.26,0.116,94.18,1998,FD6535,Low Sugar,Frozen Foods,OUT002,Small,Tier 3,Food Mart
11.66,0.072,176.77,2009,FD3875,Low Sugar,Meat,OUT004,Medium,Tier 2,Supermarket Type2
15.63,0.054,184.91,1998,FD194,Low Sugar,Dairy,OUT002,Small,Tier 3,Food Mart
12.76,0.029,168.21,2009,FD8200,Regular,Canned,OUT004,Medium,Tier 2,Supermarket Type2
14.05,0.079,113.29,2009,NC7238,No Sugar,Health and Hygiene,OUT004,Medium,Tier 2,Supermarket Type2
9.88,0.026,131.72,2009,FD3829,Low Sugar,Canned,OUT004,Medium,Tier 2,Supermarket Type2
11.69,0.068,101.83,1987,FD4771,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1
12.42,0.016,136.13,2009,FD1270,Regular,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.71,0.026,119.95,2009,FD2443,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
13.23,0.031,157.0,2009,FD3562,Low Sugar,Fruits and Vegetables,OUT004,Medium,Tier 2,Supermarket Type2
13.37,0.068,230.34,1999,NC423,No Sugar,Others,OUT003,Medium,Tier 1,Departmental Store
14.12,0.05,165.3,1987,FD4669,Low Sugar,Breads,OUT001,High,Tier 2,Supermarket Type1
11.12,0.024,149.28,2009,FD3735,Low Sugar,Starchy Foods,OUT004,Medium,Tier 2,Supermarket Type2
12.77,0.082,123.32,2009,DR294,Low Sugar,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
7.86,0.064,90.25,1998,FD8281,Low Sugar,Snack Foods,OUT002,Small,Tier 3,Food Mart
13.49,0.043,165.5,1987,NC3682,No Sugar,Others,OUT001,High,Tier 2,Supermarket Type1
16.02,0.07,156.21,1999,FD3337,Low Sugar,Dairy,OUT003,Medium,Tier 1,Departmental Store
12.94,0.08,167.52,2009,FD336,Low Sugar,Snack Foods,OUT004,Medium,Tier 2,Supermarket Type2
15.12,0.032,191.62,1987,FD5729,Low Sugar,Fruits and Vegetables,OUT001,High,Tier 2,Supermarket Type1
15.85,0.072,175.85,1998,FD299,Low Sugar,Baking Goods,OUT002,Small,Tier 3,Food Mart
14.87,0.077,154.58,1987,FD529,Low Sugar,Meat,OUT001,High,Tier 2,Supermarket Type1
12.39,0.102,164.12,2009,DR6130,Regular,Soft Drinks,OUT004,Medium,Tier 2,Supermarket Type2
9.71,0.008,145.5,2009,NC5066,No Sugar,Others,OUT004,Medium,Tier 2,Supermarket Type2
15.35,0.109,148.09,1987,FD7508,Low Sugar,Canned,OUT001,High,Tier 2,Supermarket Type1
